Degree,Sum of Pixels
0.0,0.0
1.0,0.015957446808510637
2.0,0.0026595744680851063
3.0,0.0425531914893617
4.0,0.10904255319148937
5.0,0.11170212765957446
6.0,0.23138297872340424
7.0,0.12234042553191489
8.0,0.23404255319148937
9.0,0.26595744680851063
10.0,0.034574468085106384
11.0,0.02127659574468085
12.0,0.30851063829787234
13.0,0.20212765957446807
14.0,0.17553191489361702
15.0,0.14361702127659576
16.0,0.15159574468085107
17.0,0.14361702127659576
18.0,0.17287234042553193
19.0,0.4521276595744681
20.0,0.47606382978723405
21.0,0.45478723404255317
22.0,0.45478723404255317
23.0,0.4601063829787234
24.0,0.526595744680851
25.0,0.48138297872340424
26.0,0.526595744680851
27.0,0.5691489361702128
28.0,0.5797872340425532
29.0,0.4787234042553192
30.0,0.5824468085106383
31.0,0.4867021276595745
32.0,0.5718085106382979
33.0,0.4973404255319149
34.0,0.601063829787234
35.0,0.5106382978723404
36.0,0.5319148936170213
37.0,0.5319148936170213
38.0,0.526595744680851
39.0,0.5159574468085106
40.0,0.6329787234042553
41.0,0.5026595744680851
42.0,0.5718085106382979
43.0,0.5345744680851063
44.0,0.699468085106383
45.0,0.7473404255319149
46.0,0.8803191489361702
47.0,0.7686170212765957
48.0,0.7819148936170213
49.0,0.7127659574468085
50.0,0.9813829787234043
51.0,0.8457446808510638
52.0,0.8271276595744681
53.0,0.800531914893617
54.0,0.9787234042553191
55.0,1.0
56.0,0.773936170212766
57.0,0.9308510638297872
58.0,0.8882978723404256
59.0,0.8936170212765957
60.0,0.8457446808510638
61.0,0.8031914893617021
62.0,0.7101063829787234
63.0,0.8936170212765957
64.0,0.8803191489361702
65.0,0.723404255319149
66.0,0.8111702127659575
67.0,0.8138297872340425
68.0,0.949468085106383
69.0,0.8058510638297872
70.0,0.8643617021276596
71.0,0.7872340425531915
72.0,0.7898936170212766
73.0,0.8617021276595744
74.0,0.7898936170212766
75.0,0.925531914893617
76.0,0.9175531914893617
77.0,0.8457446808510638
78.0,0.8803191489361702
79.0,0.851063829787234
80.0,0.8563829787234043
81.0,0.9095744680851063
82.0,0.9893617021276596
83.0,0.875
84.0,0.8856382978723404
85.0,0.8909574468085106
86.0,0.8377659574468085
87.0,0.8723404255319149
88.0,0.9228723404255319
89.0,0.8164893617021277
90.0,0.8909574468085106
91.0,0.8643617021276596
92.0,0.8723404255319149
93.0,0.8324468085106383
94.0,0.8776595744680851
95.0,0.6914893617021277
96.0,0.7367021276595744
97.0,0.75
98.0,0.7446808510638298
99.0,0.7101063829787234
100.0,0.7659574468085106
101.0,0.7819148936170213
102.0,0.9122340425531915
103.0,0.7632978723404256
104.0,0.6702127659574468
105.0,0.75
106.0,0.8271276595744681
107.0,0.7526595744680851
108.0,0.7446808510638298
109.0,0.625
110.0,0.7021276595744681
111.0,0.6569148936170213
112.0,0.723404255319149
113.0,0.7207446808510638
114.0,0.6329787234042553
115.0,0.6409574468085106
116.0,0.6223404255319149
117.0,0.6276595744680851
118.0,0.8031914893617021
119.0,0.6117021276595744
120.0,0.6675531914893617
121.0,0.6303191489361702
122.0,0.6409574468085106
123.0,0.6090425531914894
124.0,0.574468085106383
125.0,0.6170212765957447
126.0,0.6063829787234043
127.0,0.6941489361702128
128.0,0.6143617021276596
129.0,0.5771276595744681
130.0,0.5558510638297872
131.0,0.5398936170212766
132.0,0.550531914893617
133.0,0.5664893617021277
134.0,0.5930851063829787
135.0,0.47606382978723405
136.0,0.5372340425531915
137.0,0.4973404255319149
138.0,0.5558510638297872
139.0,0.43617021276595747
140.0,0.5053191489361702
141.0,0.4946808510638298
142.0,0.43351063829787234
143.0,0.425531914893617
144.0,0.4148936170212766
145.0,0.46808510638297873
146.0,0.5345744680851063
147.0,0.4920212765957447
148.0,0.5478723404255319
149.0,0.6090425531914894
150.0,0.5319148936170213
151.0,0.4734042553191489
152.0,0.4015957446808511
153.0,0.44680851063829785
154.0,0.5
155.0,0.5159574468085106
156.0,0.5558510638297872
157.0,0.36436170212765956
158.0,0.4734042553191489
159.0,0.5
160.0,0.375
161.0,0.375
162.0,0.35904255319148937
163.0,0.3776595744680851
164.0,0.4574468085106383
165.0,0.3829787234042553
166.0,0.3776595744680851
167.0,0.39361702127659576
168.0,0.45478723404255317
169.0,0.4973404255319149
170.0,0.42819148936170215
171.0,0.43882978723404253
172.0,0.44148936170212766
173.0,0.4175531914893617
174.0,0.5345744680851063
175.0,0.4654255319148936
176.0,0.5585106382978723
177.0,0.4308510638297872
178.0,0.48936170212765956
