Degree,Sum of Pixels
0.0,0.0
1.0,0.006263048016701462
2.0,0.07515657620041753
3.0,0.06889352818371608
4.0,0.20250521920668058
5.0,0.25260960334029225
6.0,0.24008350730688935
7.0,0.2359081419624217
8.0,0.2985386221294363
9.0,0.29227557411273486
10.0,0.3048016701461378
11.0,0.33194154488517746
12.0,0.34029227557411273
13.0,0.34237995824634654
14.0,0.40083507306889354
15.0,0.35908141962421714
16.0,0.4133611691022965
17.0,0.44467640918580376
18.0,0.42588726513569936
19.0,0.3966597077244259
20.0,0.4592901878914405
21.0,0.4133611691022965
22.0,0.4133611691022965
23.0,0.5511482254697286
24.0,0.4968684759916493
25.0,0.4697286012526096
26.0,0.5365344467640919
27.0,0.48851774530271397
28.0,0.4718162839248434
29.0,0.5156576200417536
30.0,0.46555323590814196
31.0,0.46555323590814196
32.0,0.5052192066805845
33.0,0.4572025052192067
34.0,0.4405010438413361
35.0,0.5073068893528184
36.0,0.5093945720250522
37.0,0.4613778705636743
38.0,0.47390396659707723
39.0,0.4801670146137787
40.0,0.4154488517745303
41.0,0.4112734864300626
42.0,0.4133611691022965
43.0,0.3924843423799583
44.0,0.4801670146137787
45.0,0.3966597077244259
46.0,0.430062630480167
47.0,0.4509394572025052
48.0,0.46555323590814196
49.0,0.44467640918580376
50.0,0.4509394572025052
51.0,0.4697286012526096
52.0,0.4613778705636743
53.0,0.5156576200417536
54.0,0.524008350730689
55.0,0.524008350730689
56.0,0.5887265135699373
57.0,0.5448851774530271
58.0,0.4989561586638831
59.0,0.5991649269311065
60.0,0.5887265135699373
61.0,0.5657620041753654
62.0,0.5803757828810021
63.0,0.5407098121085595
64.0,0.511482254697286
65.0,0.5678496868475992
66.0,0.5281837160751566
67.0,0.5386221294363257
68.0,0.5448851774530271
69.0,0.5469728601252609
70.0,0.5198329853862212
71.0,0.5720250521920668
72.0,0.5636743215031316
73.0,0.524008350730689
74.0,0.55741127348643
75.0,0.5386221294363257
76.0,0.48434237995824636
77.0,0.5260960334029228
78.0,0.5219206680584552
79.0,0.4801670146137787
80.0,0.4822546972860125
81.0,0.4551148225469729
82.0,0.430062630480167
83.0,0.4801670146137787
84.0,0.4697286012526096
85.0,0.4175365344467641
86.0,0.3945720250521921
87.0,0.3924843423799583
88.0,0.35490605427974947
89.0,0.407098121085595
90.0,0.42379958246346555
91.0,0.2567849686847599
92.0,0.22755741127348644
93.0,0.18162839248434237
94.0,0.33194154488517746
95.0,0.4488517745302714
96.0,0.4572025052192067
97.0,0.5010438413361169
98.0,0.4405010438413361
99.0,0.42171189979123175
100.0,0.5720250521920668
101.0,0.6784968684759917
102.0,0.6325678496868476
103.0,0.6617954070981211
104.0,0.6075156576200418
105.0,0.6242171189979123
106.0,0.778705636743215
107.0,0.7870563674321504
108.0,0.6868475991649269
109.0,0.7181628392484343
110.0,0.6993736951983298
111.0,0.7432150313152401
112.0,0.8663883089770354
113.0,0.8496868475991649
114.0,0.7181628392484343
115.0,0.7139874739039666
116.0,0.81419624217119
117.0,0.7974947807933194
118.0,0.8830897703549061
119.0,0.7891440501043842
120.0,0.6993736951983298
121.0,0.8079331941544885
122.0,0.872651356993737
123.0,0.81419624217119
124.0,0.8914405010438413
125.0,0.7703549060542797
126.0,0.7432150313152401
127.0,0.8016701461377871
128.0,0.8935281837160751
129.0,0.7891440501043842
130.0,0.8496868475991649
131.0,0.7411273486430062
132.0,0.6764091858037579
133.0,0.7954070981210856
134.0,0.8538622129436325
135.0,0.7306889352818372
136.0,0.7766179540709812
137.0,0.7891440501043842
138.0,0.7807933194154488
139.0,0.8914405010438413
140.0,0.7870563674321504
141.0,0.6617954070981211
142.0,0.7160751565762005
143.0,0.7954070981210856
144.0,0.8037578288100209
145.0,0.8183716075156576
146.0,0.7160751565762005
147.0,0.5678496868475992
148.0,0.6263048016701461
149.0,0.7306889352818372
150.0,0.6638830897703549
151.0,0.6910229645093946
152.0,0.592901878914405
153.0,0.4718162839248434
154.0,0.524008350730689
155.0,0.5908141962421712
156.0,0.5177453027139874
157.0,0.4989561586638831
158.0,0.3778705636743215
159.0,0.36116910229645094
160.0,0.4196242171189979
161.0,0.48434237995824636
162.0,0.40292275574112735
163.0,0.325678496868476
164.0,0.2881002087682672
165.0,0.3173277661795407
166.0,0.34029227557411273
167.0,0.34237995824634654
168.0,0.21085594989561587
169.0,0.16701461377870563
170.0,0.21920668058455114
171.0,0.21085594989561587
172.0,0.24425887265135698
173.0,0.2254697286012526
174.0,0.08977035490605428
175.0,0.081419624217119
176.0,0.18580375782881003
177.0,0.17118997912317327
178.0,0.20668058455114824
179.0,0.13569937369519833
180.0,0.06263048016701461
181.0,0.12317327766179541
182.0,0.2881002087682672
183.0,0.29018789144050106
184.0,0.348643006263048
185.0,0.35281837160751567
186.0,0.3674321503131524
187.0,0.4572025052192067
188.0,0.5469728601252609
189.0,0.4697286012526096
190.0,0.4989561586638831
191.0,0.5866388308977035
192.0,0.6304801670146137
193.0,0.6764091858037579
194.0,0.6951983298538622
195.0,0.6847599164926931
196.0,0.6576200417536534
197.0,0.7703549060542797
198.0,0.7933194154488518
199.0,0.81419624217119
200.0,0.8121085594989561
201.0,0.7494780793319415
202.0,0.7661795407098121
203.0,0.9164926931106472
204.0,0.9144050104384134
205.0,0.9206680584551148
206.0,0.8580375782881002
207.0,0.6910229645093946
208.0,0.7745302713987474
209.0,0.9728601252609603
210.0,0.8935281837160751
211.0,0.8789144050104384
212.0,0.8684759916492694
213.0,0.791231732776618
214.0,0.8768267223382046
215.0,0.9478079331941545
216.0,0.8997912317327766
217.0,0.8475991649269311
218.0,0.8872651356993737
219.0,0.872651356993737
220.0,0.8747390396659708
221.0,0.9227557411273486
222.0,0.8308977035490606
223.0,0.791231732776618
224.0,0.81419624217119
225.0,0.918580375782881
226.0,0.8851774530271399
227.0,0.8622129436325678
228.0,0.7369519832985386
229.0,0.7181628392484343
230.0,0.7536534446764092
231.0,0.7640918580375783
232.0,0.7974947807933194
233.0,0.755741127348643
234.0,0.6388308977035491
235.0,0.6910229645093946
236.0,0.7974947807933194
237.0,0.7098121085594989
238.0,0.6784968684759917
239.0,0.6680584551148225
240.0,0.5824634655532359
241.0,0.6075156576200418
242.0,0.6659707724425887
243.0,0.6012526096033403
244.0,0.4989561586638831
245.0,0.48643006263048016
246.0,0.5177453027139874
247.0,0.5156576200417536
248.0,0.5302713987473904
249.0,0.40501043841336115
250.0,0.31524008350730687
251.0,0.38413361169102295
252.0,0.453027139874739
253.0,0.407098121085595
254.0,0.3653444676409186
255.0,0.24634655532359082
256.0,0.18997912317327767
257.0,0.2776617954070981
258.0,0.3048016701461378
