Degree,Sum of Pixels
0.0,0.0
1.0,0.043010752688172046
2.0,0.16559139784946236
3.0,0.13978494623655913
4.0,0.10967741935483871
5.0,0.07096774193548387
6.0,0.13333333333333333
7.0,0.2752688172043011
8.0,0.3720430107526882
9.0,0.36129032258064514
10.0,0.3204301075268817
11.0,0.3935483870967742
12.0,0.4731182795698925
13.0,0.5333333333333333
14.0,0.6387096774193548
15.0,0.5870967741935483
16.0,0.5053763440860215
17.0,0.6688172043010753
18.0,0.7161290322580646
19.0,0.7290322580645161
20.0,0.7698924731182796
21.0,0.6881720430107527
22.0,0.6387096774193548
23.0,0.8387096774193549
24.0,0.8451612903225807
25.0,0.864516129032258
26.0,0.8172043010752689
27.0,0.7526881720430108
28.0,0.7978494623655914
29.0,0.9505376344086022
30.0,0.8731182795698925
31.0,0.8387096774193549
32.0,0.8344086021505376
33.0,0.8150537634408602
34.0,0.8989247311827957
35.0,1.0
36.0,0.9032258064516129
37.0,0.8279569892473119
38.0,0.8795698924731182
39.0,0.896774193548387
40.0,0.8688172043010752
41.0,0.9268817204301075
42.0,0.8623655913978494
43.0,0.7698924731182796
44.0,0.9268817204301075
45.0,0.9311827956989247
46.0,0.875268817204301
47.0,0.8881720430107527
48.0,0.7612903225806451
49.0,0.7053763440860215
50.0,0.8494623655913979
51.0,0.9290322580645162
52.0,0.8473118279569892
53.0,0.7784946236559139
54.0,0.6451612903225806
55.0,0.632258064516129
56.0,0.7870967741935484
57.0,0.7741935483870968
58.0,0.7247311827956989
59.0,0.6774193548387096
60.0,0.6537634408602151
61.0,0.6344086021505376
62.0,0.6989247311827957
63.0,0.6365591397849463
64.0,0.535483870967742
65.0,0.546236559139785
66.0,0.5720430107526882
67.0,0.6
68.0,0.6
69.0,0.5440860215053763
70.0,0.4258064516129032
71.0,0.46236559139784944
72.0,0.524731182795699
73.0,0.46021505376344085
74.0,0.47956989247311826
75.0,0.31827956989247314
76.0,0.2709677419354839
77.0,0.3720430107526882
78.0,0.3978494623655914
79.0,0.28817204301075267
80.0,0.23010752688172043
81.0,0.16344086021505377
82.0,0.15483870967741936
83.0,0.23440860215053763
84.0,0.22795698924731184
85.0,0.1913978494623656
86.0,0.13333333333333333
87.0,0.12043010752688173
88.0,0.11827956989247312
89.0,0.2021505376344086
90.0,0.12043010752688173
91.0,0.0064516129032258064
92.0,0.043010752688172046
93.0,0.11397849462365592
94.0,0.13978494623655913
95.0,0.2021505376344086
96.0,0.17204301075268819
97.0,0.12473118279569892
98.0,0.27956989247311825
99.0,0.4
100.0,0.40860215053763443
101.0,0.45376344086021503
102.0,0.3913978494623656
103.0,0.3720430107526882
104.0,0.5268817204301075
105.0,0.6365591397849463
106.0,0.589247311827957
107.0,0.6193548387096774
108.0,0.5634408602150538
109.0,0.5806451612903226
110.0,0.7397849462365591
111.0,0.7483870967741936
112.0,0.6451612903225806
113.0,0.6774193548387096
114.0,0.6580645161290323
115.0,0.7032258064516129
116.0,0.8301075268817204
117.0,0.8129032258064516
118.0,0.6774193548387096
119.0,0.6731182795698925
120.0,0.7763440860215054
121.0,0.7591397849462366
122.0,0.8473118279569892
123.0,0.7505376344086021
124.0,0.6580645161290323
125.0,0.7698924731182796
126.0,0.8365591397849462
127.0,0.7763440860215054
128.0,0.8559139784946237
129.0,0.7311827956989247
130.0,0.7032258064516129
131.0,0.7634408602150538
132.0,0.8580645161290322
133.0,0.7505376344086021
134.0,0.8129032258064516
135.0,0.7010752688172043
136.0,0.6344086021505376
137.0,0.7569892473118279
138.0,0.8172043010752689
139.0,0.6903225806451613
140.0,0.7376344086021506
141.0,0.7505376344086021
142.0,0.7419354838709677
143.0,0.8559139784946237
144.0,0.7483870967741936
145.0,0.6193548387096774
146.0,0.6752688172043011
147.0,0.7569892473118279
148.0,0.7655913978494624
149.0,0.7806451612903226
150.0,0.6752688172043011
151.0,0.5225806451612903
152.0,0.5827956989247312
153.0,0.6903225806451613
154.0,0.621505376344086
155.0,0.6494623655913978
156.0,0.5483870967741935
157.0,0.4236559139784946
158.0,0.4774193548387097
159.0,0.546236559139785
160.0,0.47096774193548385
161.0,0.45161290322580644
162.0,0.32688172043010755
163.0,0.3096774193548387
164.0,0.36989247311827955
165.0,0.43655913978494626
166.0,0.35268817204301073
167.0,0.2731182795698925
168.0,0.23440860215053763
169.0,0.2645161290322581
170.0,0.28817204301075267
171.0,0.2903225806451613
172.0,0.15483870967741936
173.0,0.10967741935483871
174.0,0.16344086021505377
175.0,0.15483870967741936
176.0,0.18924731182795698
177.0,0.16989247311827957
178.0,0.030107526881720432
179.0,0.021505376344086023
180.0,0.12903225806451613
181.0,0.11397849462365592
182.0,0.15053763440860216
183.0,0.07741935483870968
184.0,0.002150537634408602
185.0,0.06451612903225806
186.0,0.23440860215053763
187.0,0.23655913978494625
188.0,0.2967741935483871
189.0,0.3010752688172043
190.0,0.3161290322580645
191.0,0.40860215053763443
192.0,0.5010752688172043
193.0,0.421505376344086
194.0,0.45161290322580644
195.0,0.5419354838709678
196.0,0.5870967741935483
197.0,0.6344086021505376
198.0,0.6537634408602151
199.0,0.6430107526881721
200.0,0.6150537634408603
201.0,0.7311827956989247
202.0,0.7548387096774194
203.0,0.7763440860215054
204.0,0.7741935483870968
205.0,0.7096774193548387
206.0,0.7268817204301076
207.0,0.8817204301075269
208.0,0.8795698924731182
209.0,0.886021505376344
210.0,0.821505376344086
211.0,0.6494623655913978
212.0,0.7354838709677419
213.0,0.9397849462365592
214.0,0.8580645161290322
215.0,0.843010752688172
216.0,0.832258064516129
217.0,0.7526881720430108
218.0,0.8408602150537634
219.0,0.9139784946236559
220.0,0.864516129032258
221.0,0.810752688172043
222.0,0.8516129032258064
223.0,0.8365591397849462
224.0,0.8387096774193549
225.0,0.8881720430107527
226.0,0.7935483870967742
227.0,0.7526881720430108
228.0,0.7763440860215054
229.0,0.8838709677419355
230.0,0.8494623655913979
231.0,0.8258064516129032
232.0,0.6967741935483871
233.0,0.6774193548387096
234.0,0.7139784946236559
235.0,0.7247311827956989
236.0,0.7591397849462366
237.0,0.7161290322580646
238.0,0.5956989247311828
239.0,0.6494623655913978
240.0,0.7591397849462366
241.0,0.6688172043010753
242.0,0.6365591397849463
243.0,0.6258064516129033
244.0,0.5376344086021505
245.0,0.5634408602150538
246.0,0.6236559139784946
247.0,0.556989247311828
248.0,0.45161290322580644
249.0,0.43870967741935485
250.0,0.47096774193548385
251.0,0.46881720430107526
252.0,0.4838709677419355
253.0,0.3548387096774194
254.0,0.2623655913978495
255.0,0.3333333333333333
256.0,0.4043010752688172
257.0,0.35698924731182796
258.0,0.3139784946236559
259.0,0.1913978494623656
260.0,0.13333333333333333
261.0,0.22365591397849463
262.0,0.25161290322580643
263.0,0.2
264.0,0.14623655913978495
265.0,0.07311827956989247
266.0,0.060215053763440864
267.0,0.1870967741935484
268.0,0.16559139784946236
269.0,0.1010752688172043
270.0,0.04516129032258064
271.0,0.010752688172043012
272.0,0.023655913978494623
273.0,0.13548387096774195
274.0,0.1053763440860215
275.0,0.04516129032258064
276.0,0.17204301075268819
277.0,0.210752688172043
278.0,0.33548387096774196
279.0,0.4129032258064516
280.0,0.35698924731182796
281.0,0.3419354838709677
282.0,0.44946236559139785
283.0,0.5397849462365591
284.0,0.5548387096774193
285.0,0.5849462365591398
286.0,0.5161290322580645
287.0,0.5376344086021505
288.0,0.6559139784946236
289.0,0.7096774193548387
290.0,0.7010752688172043
291.0,0.7247311827956989
292.0,0.6838709677419355
293.0,0.6924731182795699
294.0,0.8451612903225807
295.0,0.9032258064516129
296.0,0.810752688172043
297.0,0.810752688172043
298.0,0.7677419354838709
299.0,0.8301075268817204
300.0,0.9096774193548387
301.0,0.8580645161290322
302.0,0.7806451612903226
303.0,0.7956989247311828
304.0,0.896774193548387
305.0,0.9397849462365592
306.0,0.967741935483871
307.0,0.9204301075268817
308.0,0.7569892473118279
309.0,0.8516129032258064
310.0,0.9634408602150538
311.0,0.8946236559139785
312.0,0.9397849462365592
313.0,0.8236559139784946
314.0,0.7225806451612903
315.0,0.8688172043010752
316.0,0.789247311827957
317.0,0.853763440860215
318.0,0.8172043010752689
319.0,0.8623655913978494
320.0,0.9505376344086022
321.0,0.7440860215053764
322.0,0.7333333333333333
323.0,0.8150537634408602
324.0,0.7698924731182796
325.0,0.7870967741935484
326.0,0.7677419354838709
327.0,0.6344086021505376
328.0,0.6602150537634408
329.0,0.7569892473118279
330.0,0.7311827956989247
331.0,0.6752688172043011
332.0,0.6430107526881721
333.0,0.556989247311828
334.0,0.6193548387096774
335.0,0.6860215053763441
336.0,0.6279569892473118
337.0,0.5634408602150538
338.0,0.4559139784946237
339.0,0.4559139784946237
340.0,0.49032258064516127
341.0,0.5419354838709678
342.0,0.3978494623655914
343.0,0.34408602150537637
344.0,0.36989247311827955
345.0,0.41935483870967744
346.0,0.3956989247311828
347.0,0.4129032258064516
348.0,0.25591397849462366
349.0,0.1935483870967742
350.0,0.2838709677419355
351.0,0.31827956989247314
352.0,0.25806451612903225
353.0,0.22580645161290322
354.0,0.08602150537634409
355.0,0.07741935483870968
356.0,0.24516129032258063
357.0,0.23440860215053763
358.0,0.18494623655913978
359.0,0.0989247311827957
