Degree,Sum of Pixels
0.0,0.0
1.0,0.018867924528301886
2.0,0.1320754716981132
3.0,0.12452830188679245
4.0,0.05849056603773585
5.0,0.11886792452830189
6.0,0.13018867924528302
7.0,0.19811320754716982
8.0,0.23773584905660378
9.0,0.24339622641509434
10.0,0.21320754716981133
11.0,0.1830188679245283
12.0,0.2320754716981132
13.0,0.33773584905660375
14.0,0.330188679245283
15.0,0.3150943396226415
16.0,0.32264150943396225
17.0,0.35660377358490564
18.0,0.32452830188679244
19.0,0.38113207547169814
20.0,0.36792452830188677
21.0,0.4226415094339623
22.0,0.41509433962264153
23.0,0.47547169811320755
24.0,0.4849056603773585
25.0,0.4962264150943396
26.0,0.49245283018867925
27.0,0.47735849056603774
28.0,0.38301886792452833
29.0,0.48867924528301887
30.0,0.4849056603773585
31.0,0.4811320754716981
32.0,0.41132075471698115
33.0,0.5528301886792453
34.0,0.560377358490566
35.0,0.6169811320754717
36.0,0.569811320754717
37.0,0.5490566037735849
38.0,0.6037735849056604
39.0,0.590566037735849
40.0,0.6264150943396226
41.0,0.6584905660377358
42.0,0.6132075471698113
43.0,0.6735849056603773
44.0,0.6150943396226415
45.0,0.6433962264150943
46.0,0.6641509433962264
47.0,0.6943396226415094
48.0,0.6849056603773584
49.0,0.7094339622641509
50.0,0.7075471698113207
51.0,0.7849056603773585
52.0,0.6867924528301886
53.0,0.7245283018867924
54.0,0.7924528301886793
55.0,0.7641509433962265
56.0,0.8339622641509434
57.0,0.8433962264150944
58.0,0.8679245283018868
59.0,0.8547169811320755
60.0,0.8132075471698114
61.0,0.839622641509434
62.0,0.8415094339622642
63.0,0.8339622641509434
64.0,0.8113207547169812
65.0,0.8679245283018868
66.0,0.8660377358490566
67.0,0.8981132075471698
68.0,0.8943396226415095
69.0,0.9188679245283019
70.0,0.8924528301886793
71.0,0.8924528301886793
72.0,0.9075471698113208
73.0,0.8905660377358491
74.0,0.8716981132075472
75.0,0.9037735849056604
76.0,0.9547169811320755
77.0,0.9584905660377359
78.0,0.9886792452830189
79.0,1.0
80.0,0.9132075471698113
81.0,0.9735849056603774
82.0,0.9132075471698113
83.0,0.8905660377358491
84.0,0.9207547169811321
85.0,0.9
86.0,0.8849056603773585
87.0,0.8905660377358491
88.0,0.9415094339622642
89.0,0.8660377358490566
90.0,0.9452830188679245
91.0,0.8566037735849057
92.0,0.8528301886792453
93.0,0.9471698113207547
94.0,0.9490566037735849
95.0,0.8226415094339623
96.0,0.9018867924528302
97.0,0.9264150943396227
98.0,0.9245283018867925
99.0,0.8377358490566038
100.0,0.8301886792452831
101.0,0.8415094339622642
102.0,0.7924528301886793
103.0,0.8377358490566038
104.0,0.7962264150943397
105.0,0.7981132075471699
106.0,0.7660377358490567
107.0,0.7566037735849057
108.0,0.7622641509433963
109.0,0.7660377358490567
110.0,0.7226415094339622
111.0,0.7396226415094339
112.0,0.769811320754717
113.0,0.6433962264150943
